file_name,class
8_57561.png,1
8_59648.png,1
8_43008.png,1
8_19650.png,1
3_35794.png,0
3_19335.png,0
8_2394.png,1
8_26061.png,1
8_24460.png,1
3_28936.png,0
8_34678.png,1
3_5454.png,0
8_641.png,1
3_59282.png,0
8_57617.png,1
8_4324.png,1
8_46018.png,1
3_34427.png,0
3_9141.png,0
8_4141.png,1
8_5819.png,1
8_6618.png,1
3_30258.png,0
8_28182.png,1
8_44861.png,1
8_57767.png,1
8_9769.png,1
3_40205.png,0
3_2222.png,0
3_9516.png,0
3_15292.png,0
8_54341.png,1
3_46911.png,0
3_12183.png,0
3_29613.png,0
3_47123.png,0
8_47882.png,1
8_58860.png,1
8_42104.png,1
8_31273.png,1
8_312.png,1
3_9636.png,0
8_57800.png,1
8_57304.png,1
8_7810.png,1
3_55116.png,0
8_30397.png,1
3_7397.png,0
8_51208.png,1
8_14751.png,1
8_34510.png,1
3_13827.png,0
3_25949.png,0
8_44748.png,1
8_3284.png,1
3_7024.png,0
3_40830.png,0
3_28841.png,0
8_6358.png,1
8_28188.png,1
8_38745.png,1
8_7297.png,1
3_51376.png,0
3_16645.png,0
3_21149.png,0
8_57335.png,1
8_11611.png,1
3_20670.png,0
3_51343.png,0
3_23265.png,0
8_12026.png,1
3_3941.png,0
3_9759.png,0
3_48587.png,0
8_18762.png,1
8_47052.png,1
3_49638.png,0
8_41952.png,1
8_4745.png,1
8_59340.png,1
3_43428.png,0
8_42662.png,1
8_46647.png,1
8_57870.png,1
3_45707.png,0
3_21370.png,0
8_59636.png,1
8_1853.png,1
3_36575.png,0
3_8370.png,0
8_16321.png,1
8_5589.png,1
8_47080.png,1
3_41287.png,0
8_34297.png,1
8_32717.png,1
8_9116.png,1
3_16414.png,0
3_50141.png,0
3_35874.png,0
8_25766.png,1
8_53517.png,1
8_7963.png,1
3_2807.png,0
3_37572.png,0
8_30451.png,1
3_27784.png,0
8_44308.png,1
8_20315.png,1
8_52900.png,1
3_8060.png,0
3_3651.png,0
3_1689.png,0
3_57568.png,0
8_19489.png,1
3_3074.png,0
3_58495.png,0
8_10753.png,1
3_57952.png,0
3_46986.png,0
3_51401.png,0
3_32990.png,0
3_1144.png,0
8_27118.png,1
3_59825.png,0
3_33609.png,0
3_17386.png,0
3_41491.png,0
8_46135.png,1
3_44837.png,0
3_14467.png,0
3_55592.png,0
3_22668.png,0
8_30914.png,1
3_17324.png,0
8_48002.png,1
3_12338.png,0
3_8706.png,0
8_4692.png,1
3_32964.png,0
8_59622.png,1
3_20500.png,0
3_27960.png,0
8_3196.png,1
3_26399.png,0
8_4621.png,1
8_11827.png,1
3_46403.png,0
8_45692.png,1
8_38251.png,1
8_36159.png,1
8_21650.png,1
8_49496.png,1
3_23997.png,0
3_890.png,0
3_4808.png,0
3_15747.png,0
3_14205.png,0
8_9695.png,1
8_49493.png,1
3_7584.png,0
8_42051.png,1
8_1068.png,1
3_7209.png,0
3_28174.png,0
8_53043.png,1
8_58693.png,1
8_27616.png,1
3_40087.png,0
3_35881.png,0
3_7157.png,0
8_9197.png,1
3_6340.png,0
8_7450.png,1
8_49366.png,1
8_49064.png,1
8_3873.png,1
3_42886.png,0
3_2280.png,0
8_13917.png,1
8_21118.png,1
3_52904.png,0
3_29972.png,0
3_38593.png,0
8_14499.png,1
8_20363.png,1
3_51987.png,0
8_52830.png,1
8_5680.png,1
3_4109.png,0
8_8132.png,1
8_39668.png,1
8_39092.png,1
3_35796.png,0
8_53848.png,1
3_22206.png,0
8_47886.png,1
8_21569.png,1
3_23778.png,0
8_9361.png,1
3_51695.png,0
3_39066.png,0
8_25149.png,1
8_24187.png,1
8_59861.png,1
8_37417.png,1
3_23488.png,0
8_26737.png,1
8_3643.png,1
8_38956.png,1
3_15540.png,0
3_51561.png,0
3_25028.png,0
8_23817.png,1
3_2813.png,0
8_5797.png,1
3_21930.png,0
8_45710.png,1
8_3983.png,1
8_5348.png,1
3_1856.png,0
3_50337.png,0
8_20722.png,1
3_48761.png,0
3_53037.png,0
8_51008.png,1
3_10647.png,0
3_24017.png,0
8_2849.png,1
3_44146.png,0
3_29610.png,0
8_44196.png,1
3_46600.png,0
8_51785.png,1
8_6001.png,1
3_2735.png,0
3_52014.png,0
3_28303.png,0
8_50821.png,1
3_40752.png,0
8_17013.png,1
3_50253.png,0
3_1449.png,0
3_20649.png,0
3_38193.png,0
3_47145.png,0
3_52327.png,0
8_49016.png,1
8_46633.png,1
3_3383.png,0
3_4136.png,0
3_17088.png,0
3_4199.png,0
8_16184.png,1
8_23831.png,1
3_40161.png,0
8_20472.png,1
8_52573.png,1
8_35120.png,1
3_11216.png,0
3_26488.png,0
3_12100.png,0
8_42873.png,1
8_18335.png,1
3_10635.png,0
3_35922.png,0
3_50964.png,0
3_33240.png,0
3_4238.png,0
8_1248.png,1
8_31832.png,1
8_28297.png,1
3_34293.png,0
8_39764.png,1
8_37342.png,1
3_3552.png,0
8_3243.png,1
8_17275.png,1
8_56386.png,1
3_2594.png,0
3_45377.png,0
8_59485.png,1
3_8794.png,0
8_21045.png,1
3_1962.png,0
3_7455.png,0
3_49882.png,0
3_52269.png,0
3_10993.png,0
3_19250.png,0
8_17345.png,1
8_13103.png,1
8_48617.png,1
3_2232.png,0
3_38827.png,0
3_38712.png,0
8_45772.png,1
8_4011.png,1
8_25015.png,1
3_33009.png,0
8_20507.png,1
3_4179.png,0
3_26084.png,0
3_51909.png,0
8_35096.png,1
3_31587.png,0
3_39317.png,0
8_3737.png,1
3_36852.png,0
8_23163.png,1
3_20355.png,0
8_48588.png,1
8_9076.png,1
8_54684.png,1
3_18735.png,0
3_2978.png,0
8_9208.png,1
3_6447.png,0
8_47093.png,1
3_48324.png,0
8_31333.png,1
3_5538.png,0
8_51013.png,1
3_5967.png,0
3_57920.png,0
3_15201.png,0
8_9780.png,1
3_25880.png,0
3_1108.png,0
3_3475.png,0
3_6440.png,0
8_27027.png,1
8_25763.png,1
8_31726.png,1
3_17062.png,0
3_58328.png,0
3_4004.png,0
8_42704.png,1
3_3916.png,0
8_44839.png,1
3_50976.png,0
8_35706.png,1
3_30273.png,0
8_13682.png,1
3_55103.png,0
3_2555.png,0
3_35954.png,0
3_20423.png,0
8_59865.png,1
3_22219.png,0
8_2990.png,1
8_8209.png,1
3_59955.png,0
8_34020.png,1
3_24512.png,0
3_2021.png,0
3_56754.png,0
3_37886.png,0
3_17320.png,0
8_35841.png,1
8_8432.png,1
8_9420.png,1
3_16861.png,0
3_5621.png,0
8_58779.png,1
3_17588.png,0
8_27964.png,1
3_56585.png,0
8_1267.png,1
3_49108.png,0
3_30934.png,0
8_17197.png,1
8_16880.png,1
3_22468.png,0
8_19777.png,1
8_9354.png,1
8_45399.png,1
3_5724.png,0
3_46228.png,0
8_42470.png,1
3_5273.png,0
8_10490.png,1
8_25870.png,1
8_21962.png,1
3_12333.png,0
3_21966.png,0
8_8584.png,1
3_2624.png,0
8_12054.png,1
8_54120.png,1
8_4767.png,1
8_3254.png,1
3_14488.png,0
8_26580.png,1
3_5160.png,0
8_37701.png,1
8_9088.png,1
3_5185.png,0
3_1489.png,0
8_7121.png,1
8_23035.png,1
3_46821.png,0
8_20807.png,1
3_54534.png,0
8_36865.png,1
3_3192.png,0
3_4990.png,0
3_9412.png,0
8_53294.png,1
3_18975.png,0
3_35520.png,0
8_7768.png,1
8_9944.png,1
8_59034.png,1
8_10901.png,1
3_17967.png,0
3_24196.png,0
3_27718.png,0
3_7501.png,0
3_54648.png,0
3_3810.png,0
8_42661.png,1
8_27381.png,1
3_10994.png,0
8_31569.png,1
3_19878.png,0
3_31283.png,0
8_4140.png,1
8_49701.png,1
8_34804.png,1
8_34863.png,1
3_41404.png,0
8_14380.png,1
3_55845.png,0
3_42707.png,0
3_8226.png,0
8_29319.png,1
3_5892.png,0
8_20919.png,1
8_16773.png,1
8_4075.png,1
3_2524.png,0
8_26935.png,1
3_46280.png,0
8_16597.png,1
3_31602.png,0
8_2004.png,1
3_4785.png,0
8_7190.png,1
8_13346.png,1
8_19350.png,1
3_23338.png,0
3_10921.png,0
3_46981.png,0
3_27870.png,0
3_1837.png,0
3_55932.png,0
8_12963.png,1
3_59715.png,0
3_41753.png,0
3_38752.png,0
8_26583.png,1
8_39478.png,1
3_6260.png,0
3_45272.png,0
8_2834.png,1
3_16190.png,0
8_15820.png,1
8_9673.png,1
3_30193.png,0
8_17658.png,1
8_35521.png,1
3_45008.png,0
8_36179.png,1
8_44007.png,1
3_5388.png,0
8_24256.png,1
8_1541.png,1
8_22320.png,1
3_25055.png,0
3_37940.png,0
3_9766.png,0
8_20516.png,1
8_55445.png,1
3_12228.png,0
8_22849.png,1
3_55035.png,0
3_9083.png,0
8_6242.png,1
3_875.png,0
3_48179.png,0
3_59461.png,0
8_3026.png,1
8_50306.png,1
8_8037.png,1
8_8171.png,1
3_15372.png,0
8_12112.png,1
3_9386.png,0
3_33468.png,0
3_14401.png,0
8_28023.png,1
3_35640.png,0
8_27359.png,1
3_19231.png,0
8_3892.png,1
8_2063.png,1
3_39127.png,0
8_27147.png,1
3_3754.png,0
3_39359.png,0
8_45913.png,1
8_2793.png,1
8_1573.png,1
8_22784.png,1
8_43290.png,1
3_55579.png,0
8_7871.png,1
3_24099.png,0
8_16965.png,1
3_9553.png,0
3_58642.png,0
8_58595.png,1
8_28474.png,1
3_3542.png,0
8_16365.png,1
3_30354.png,0
8_3934.png,1
3_11441.png,0
3_57040.png,0
3_41378.png,0
3_11034.png,0
8_3406.png,1
3_46187.png,0
3_36189.png,0
8_52848.png,1
8_13118.png,1
8_5433.png,1
3_2020.png,0
8_11160.png,1
8_9309.png,1
8_18334.png,1
8_53036.png,1
8_17564.png,1
3_7075.png,0
3_57762.png,0
3_5820.png,0
3_1843.png,0
8_8963.png,1
3_9007.png,0
8_44833.png,1
8_48331.png,1
3_29294.png,0
3_27282.png,0
3_48978.png,0
8_40787.png,1
3_55198.png,0
3_4461.png,0
3_19501.png,0
8_33883.png,1
3_39349.png,0
3_9229.png,0
8_7682.png,1
8_19600.png,1
8_2687.png,1
3_28276.png,0
8_57696.png,1
3_2716.png,0
8_26760.png,1
3_36216.png,0
3_6569.png,0
8_37278.png,1
3_17569.png,0
3_6365.png,0
3_13577.png,0
3_8077.png,0
3_32.png,0
8_32102.png,1
8_37185.png,1
8_2611.png,1
8_28342.png,1
8_10948.png,1
8_12455.png,1
3_32192.png,0
8_14396.png,1
3_7767.png,0
3_5573.png,0
8_6404.png,1
8_42813.png,1
3_4317.png,0
3_7365.png,0
8_24002.png,1
3_56067.png,0
