file_name,class
9_4299.png,1
9_22610.png,1
9_28113.png,1
4_6369.png,0
9_18984.png,1
9_50947.png,1
9_30627.png,1
4_11414.png,0
9_7535.png,1
9_44421.png,1
4_6308.png,0
4_59522.png,0
9_29091.png,1
9_1984.png,1
9_4407.png,1
4_712.png,0
9_44973.png,1
9_22195.png,1
4_23306.png,0
9_24643.png,1
4_11879.png,0
9_7714.png,1
9_53126.png,1
4_37767.png,0
9_39753.png,1
9_39030.png,1
4_7560.png,0
9_48222.png,1
9_27949.png,1
9_48148.png,1
9_45084.png,1
9_4158.png,1
9_47459.png,1
4_28907.png,0
4_438.png,0
9_56443.png,1
4_6102.png,0
9_37046.png,1
4_29703.png,0
4_9605.png,0
9_2250.png,1
4_47121.png,0
9_27460.png,1
4_7579.png,0
9_39333.png,1
9_31675.png,1
9_2677.png,1
9_6934.png,1
9_5726.png,1
4_56059.png,0
9_47755.png,1
9_14888.png,1
4_33714.png,0
4_44694.png,0
4_9940.png,0
9_36771.png,1
4_56150.png,0
9_37162.png,1
9_28908.png,1
4_20250.png,0
9_40050.png,1
9_7489.png,1
9_25233.png,1
9_25761.png,1
9_40800.png,1
4_1693.png,0
9_42551.png,1
9_2426.png,1
4_6351.png,0
4_59975.png,0
9_48159.png,1
9_7258.png,1
4_44523.png,0
4_25353.png,0
4_31433.png,0
4_18398.png,0
4_51155.png,0
9_49836.png,1
9_46946.png,1
9_2089.png,1
4_58210.png,0
9_30453.png,1
4_24087.png,0
4_47961.png,0
9_30877.png,1
4_250.png,0
9_13361.png,1
9_45074.png,1
9_5645.png,1
9_57674.png,1
9_53267.png,1
4_32498.png,0
9_58529.png,1
9_10249.png,1
4_20059.png,0
4_4438.png,0
4_43473.png,0
9_20811.png,1
4_2596.png,0
4_23837.png,0
4_32014.png,0
9_8504.png,1
4_58225.png,0
4_23529.png,0
9_10539.png,1
4_50937.png,0
4_28426.png,0
9_7791.png,1
9_54334.png,1
4_680.png,0
9_31888.png,1
9_13247.png,1
9_46659.png,1
4_14432.png,0
9_4101.png,1
4_26510.png,0
4_53613.png,0
4_14390.png,0
4_6152.png,0
4_17325.png,0
4_37112.png,0
4_37846.png,0
4_27351.png,0
9_20982.png,1
4_26904.png,0
4_7494.png,0
4_4431.png,0
9_33862.png,1
9_40753.png,1
9_7381.png,1
9_16628.png,1
4_19923.png,0
4_16391.png,0
4_32776.png,0
4_25938.png,0
9_27734.png,1
9_19995.png,1
4_35362.png,0
9_34184.png,1
9_14365.png,1
4_32469.png,0
4_2120.png,0
4_2498.png,0
4_45210.png,0
4_28683.png,0
4_36597.png,0
